"","Country.Acronym","Vol.MCI","Vol.Country","Vol.Intersection","Vol.Union","Vol.Unique.MCI","Vol.Unique.Country","Jaccard","Sorensen","NormVol.MCI","NormVol.Country","Dist.Centroid","Country.Name"
"83","HND",94.6593822446049,88.7601103257839,0,183.419492570389,94.6593822446049,88.7601103257839,0,0,1,1,12.5828374799979,"HONDURAS"
"84","HRV",94.6593822446049,47.1494462634254,28.6793295648152,113.129498943215,65.9800526797897,18.4701166986102,0.253508853417717,0.404478760124461,0.697026022304833,0.391735601631821,3.90152291460525,"CROATIA (local name: Hrvatska)"
"85","HTI",94.6593822446049,40.1299474410957,0,134.789329685701,94.6593822446049,40.1299474410957,0,0,1,1,10.6441187347735,"HAITI"
"86","HUN",94.6593822446049,2.3080214863532,0.263920210719159,96.7034835202389,94.3954620338857,2.04410127563404,0.00272916963393488,0.00544348307914732,0.997211895910781,0.885650886579844,5.4698190257631,"HUNGARY"
"87","IDN",94.6593822446049,168.52616796618,0,263.185550210785,94.6593822446049,168.52616796618,0,0,1,1,17.8218189448586,"INDONESIA"
"88","IND",94.6593822446049,444.091477626481,24.5544957491401,514.196364121946,70.1048864954648,419.536981877341,0.0477531493072106,0.0911534350219527,0.740601563554578,0.944708473397473,7.07724362801372,"INDIA"
"89","IRL",94.6593822446049,12.0225991519815,0.113124299391357,106.568857097195,94.5462579452135,11.9094748525901,0.00106151367737934,0.00212077612189863,0.998804933048274,0.990590695243074,6.92256589790952,"IRELAND"
"90","IRN",94.6593822446049,74.9532605577159,2.87032933343532,166.742313468885,91.7890529111695,72.0829312242805,0.0172141628223896,0.0338457002498406,0.96967728644142,0.961705077109686,7.80115488778733,"IRAN (ISLAMIC REPUBLIC OF)"
"91","IRQ",94.6593822446049,18.5133600044459,2.50095818729107,110.67178406176,92.1584240573138,16.0124018171549,0.0225979747999312,0.0441971827772345,0.973579394583112,0.864910627423089,8.83390303410941,"IRAQ"
"92","ISL",94.6593822446049,35.5871633034101,2.44440385642268,127.802141691592,92.2149783881822,33.1427594469875,0.0191264702145715,0.0375350278372114,0.974176845459373,0.931312202785535,11.2655783918856,"ICELAND"
"93","ISR",94.6593822446049,41.153571234712,6.67341104247015,129.139542436847,87.9859712021347,34.4801601922419,0.0516759693936012,0.0982735574406966,0.929500796601168,0.837841265235293,6.7406193592374,"ISRAEL"
"94","ITA",94.6593822446049,73.0200719535762,50.290846458216,117.388607739965,44.3685357863888,22.7292254953602,0.428413347993857,0.599845063889307,0.46871778300579,0.311273666092943,2.72055577248342,"ITALY"
"95","JAM",94.6593822446049,41.1631463152743,0,135.822528559879,94.6593822446049,41.1631463152743,0,0,1,1,13.1489558712078,"JAMAICA"
"96","JOR",94.6593822446049,23.8701403591494,5.96962381388573,112.559898789869,88.6897584307191,17.9005165452637,0.0530350851241441,0.100728049565208,0.936935740839086,0.749912496362948,7.10821801523957,"JORDAN"
"97","JPN",94.6593822446049,129.41394542281,20.0907882901572,203.982539377258,74.5685939544477,109.323157132653,0.0984926864401862,0.179323335796372,0.787757031434649,0.844755615598317,7.62845649259024,"JAPAN"
